N,P,K,temperature,humidity,ph,rainfall,label
124,44,15,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton
100,53,24,23.5000992,83.63488952,6.219469084,79.81328183,cotton
121,43,24,24.1472953,75.88298598,6.021439523,69.91563467,cotton
135,44,21,24.69315538,84.84422454,6.253343655,89.799462,cotton
104,58,25,24.484692000000006,84.44932014,6.1874557989999985,90.94342484,cotton
128,52,25,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton
104,47,17,23.47986888,81.73049149,6.720449769,86.76287924,cotton
114,38,24,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton
113,58,17,25.00755095,78.17952126,7.453106264,86.06411872,cotton
124,47,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton
103,44,21,23.66457347,81.69105088,7.352401887,99.36898373,cotton
109,39,20,25.66891439,81.38103349,6.652143699,78.59595817,cotton
140,35,17,22.04612876,84.62978302,6.144631795,86.00758678,cotton
134,52,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton
112,59,19,25.03149561,82.21276599,7.954629324,95.0191318,cotton
126,36,25,23.53371386,77.21705554,6.207652157,87.54004943,cotton
106,49,25,22.77076388,82.5993307,6.631005298,81.49543437,cotton
140,43,25,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton
140,49,22,25.248679,83.4630147,5.898293044,86.55517751,cotton
117,48,18,22.78249615,77.51235009,7.238566893,64.61444234,cotton
137,45,17,23.37044424,77.43198948,7.977651226,71.67870701,cotton
102,58,15,24.86560781,78.22080815,5.983075895,79.56866268,cotton
112,60,15,24.14386157,84.51591287,6.785723961,80.36146974,cotton
135,41,15,25.03300222,79.04368718,7.393441155,97.10087029,cotton
136,48,17,23.65724079,84.47601498,6.486068274,88.54479121,cotton
132,39,24,25.54359718,84.09229796,7.175934962,88.94245493,cotton
113,36,16,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton
134,44,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
129,41,17,23.96436009,78.02763149,6.419536555,84.63148859,cotton
137,40,15,24.65425757,75.6350708,6.307585854,61.82980133,cotton
105,60,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
139,41,24,24.29144926,81.02453404,7.810865753,90.41694635,cotton
100,45,18,24.29470232,84.61527627,6.527541661,81.05902285,cotton
116,52,18,25.72180042,81.19666206,7.569454601,99.93100821,cotton
121,58,24,24.87663664,76.30050373,7.041065585,91.9223468,cotton
115,60,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton
103,57,20,23.86814008,75.68339729,6.814341946,90.4547185,cotton
102,45,23,23.41022496,76.43836957,7.442217061,78.82199603,cotton
133,41,24,24.96440768,81.31677618,6.854558957,80.03995829,cotton
126,53,23,25.16820129,80.30351815,7.884550475,84.62419032,cotton
105,39,16,22.72767171,77.07598065,6.006085786,77.55176318,cotton
136,45,17,22.45145981,76.25674874,7.432043735,86.84998693,cotton
112,40,17,23.04920461,75.53835214,6.498052108,70.65644296,cotton
111,56,16,25.29250148,75.66653335,6.205263534,62.64174227,cotton
119,46,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton
129,48,24,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton
112,58,23,23.54234715,75.98203329,7.947011366,84.12536744,cotton
132,41,17,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton
114,57,15,22.94276687,75.37170612,6.114525877,67.08022574,cotton
116,39,16,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton
127,35,22,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
104,55,20,22.426733,81.53480799,6.745104394,65.54475812,cotton
116,47,18,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
139,37,20,25.68959532,77.90621048,6.470135478,66.19426787,cotton
135,58,16,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
121,43,15,25.07278712,82.50257909,6.520403794,93.51042684,cotton
122,38,21,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton
125,57,21,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
119,42,21,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
135,38,23,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
116,40,23,24.16402322,76.7433897,6.436691764,61.94626051,cotton
116,42,18,25.31468463,77.91757121,5.907930899,72.82902109,cotton
100,35,18,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
119,52,18,22.9535715,78.71555832,6.044556594,99.75336197,cotton
122,59,21,22.74446976,80.41198458,7.59781958,90.07326633,cotton
131,60,25,23.80834611,83.91902605,6.691268104,70.97358303,cotton
136,53,16,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton
134,52,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton
120,53,23,25.5308271,80.04662756,5.801047545,99.39557151,cotton
134,45,21,24.43847399,81.69801729,6.757457943,60.79645852,cotton
123,50,17,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
107,58,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
122,54,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton
102,43,15,24.71252544,77.7293114,7.979090365,85.24963302,cotton
133,51,23,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
110,51,19,25.5503704,77.85055621,6.73210948,78.58488484,cotton
140,44,15,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
139,51,24,24.68854799,78.51206972,7.839849298,69.31153566,cotton
105,48,25,25.84997269,84.16855231,6.61448588,77.03421249,cotton
103,60,18,22.46054478,75.40989245,7.456971816,71.85436078,cotton
100,41,17,23.65629976,77.52425987,7.2942193,74.8984994,cotton
119,49,25,22.00817088,81.83896111,7.762647875,92.23645249,cotton
126,36,20,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
110,60,23,22.92360984,82.68738535,7.63737841,92.91915074,cotton
100,49,23,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
132,37,24,22.10718988,78.58320116,6.364729934,74.94136567,cotton
135,44,18,23.03814028,76.11021529,6.913678684,91.49697481,cotton
108,45,15,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
118,40,23,23.73868041,75.77503808,7.55606399,76.63669195,cotton
124,39,18,22.31871914,83.86129998,7.288377241,65.35747011,cotton
89,48,45,25.52468965,72.24850829,6.002524871,151.8869972,jute
89,54,43,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
80,57,37,25.29781791,86.88705350000002,7.1219335789999985,196.6249511,jute
90,58,35,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
85,39,35,23.58419277,72.00460848,6.090060478,190.4242157,jute
77,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute
83,40,40,23.41798979,85.08640476,6.661957897000001,185.7446728,jute
72,44,45,24.35564134,88.80391021,6.176860192,169.11680280000004,jute
97,55,42,26.284017,75.14640198,7.251847296,182.2685447,jute
90,55,43,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
80,50,39,24.88692811,71.91711523,7.319735475,150.2498675,jute
61,35,40,25.75734909,88.36668522,6.025028997000001,189.4263485,jute
78,54,36,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
98,39,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
84,41,44,25.21622704,70.88259632,7.299304715,195.8645552,jute
85,47,35,24.39736241,79.26861738,7.014063944,164.2697011,jute
76,54,43,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute
88,49,39,25.72668885,81.86171563,6.626503893,191.9649389,jute
89,38,37,26.96656378,78.21047693,6.239011,169.8391177,jute
67,42,39,23.70467146,74.63745355,6.742688094,181.2783964,jute
88,44,39,24.90075709,73.84186449,6.588017308,153.8990984,jute
70,39,42,23.39605743,72.60512854,7.097586415,174.78764109999997,jute
61,44,36,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
69,49,44,23.1426498,74.99739774,7.380396262,151.9035477,jute
76,40,39,24.29496635,77.62976013,6.176618831,184.9800516,jute
98,44,36,24.39459498,89.89106506,6.551130445,197.1220049,jute
88,38,41,25.7629429,80.76238215,6.427726565,174.5071843,jute
91,35,39,25.4879684,84.48235878,6.740947635,168.7848886,jute
84,47,43,25.37122686,76.2403666,6.130136384,183.8270791,jute
84,59,36,26.21312799,81.70476368,6.667633355,180.1237765,jute
78,47,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute
85,48,39,23.76554749,87.98329901,6.334837865,150.31661519999997,jute
96,60,36,24.79853023,78.53037059,7.16214284,162.2847429,jute
84,52,43,23.20683504,74.09956958,7.422318499,199.4766779,jute
80,44,41,23.66805429,70.89000744,6.768001309,184.4633281,jute
81,36,42,25.12417673,85.72530641,6.348441469,159.5718087,jute
95,49,42,23.89069041,83.46409075,6.097294061,167.72306319999996,jute
80,57,39,23.09433785,81.45139295,6.14132902,196.6587013,jute
78,48,41,24.21744605,82.85284045,7.479248124,166.13658859999995,jute
66,46,36,24.06475727,71.31342851,6.5091747889999985,153.63902119999997,jute
69,42,37,24.85441411,74.44070479999998,6.57256106,175.572958,jute
61,60,44,26.41915161,76.85691248,7.165696848,197.2101782,jute
75,51,39,24.89326318,77.01222585,7.207457207999999,196.469984,jute
68,58,42,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
95,44,42,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
67,37,39,24.97042599,78.62697699,6.856833064,166.6415254,jute
88,42,36,26.12797248,80.49172597,7.132389299,150.6326874,jute
64,51,37,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
75,35,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
77,38,36,26.38905406,83.31240346,7.433313409,176.1516409,jute
60,57,43,25.2746335,73.7459581,6.109478059,168.0432282,jute
95,59,38,23.09499564,78.45959697,7.095413294,155.3851533,jute
61,48,44,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
100,58,42,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
68,55,35,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
74,56,38,25.848795000000006,87.81661683,7.333143205,152.6194403,jute
91,47,45,26.56767277,80.90424543,6.352771037,181.2915605,jute
88,57,41,26.24532085,72.97198375,7.124050134,189.9711184,jute
67,51,39,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
73,40,36,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
69,55,43,25.71901283,79.15532398,7.171054239,187.1735424,jute
98,47,37,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
70,36,36,25.40785911,76.44048625,7.319952206,188.6372826,jute
62,39,40,23.28081,74.27607475,6.613341342999999,153.7447398,jute
67,36,42,23.98651719,82.09053379,6.096838784,167.0576456,jute
75,57,44,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
89,59,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
100,59,41,23.5643831,79.46283115,7.321619041,185.25947,jute
80,40,35,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
90,57,36,25.49386782,86.97061481,7.299076163,176.5268267,jute
73,48,37,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
100,45,43,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
90,37,38,23.16814977,76.66724969,6.508342839,157.1215052,jute
76,58,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
98,60,37,26.58361011,78.00774772,6.310699968,154.8238864,jute
90,38,39,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
68,46,41,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
74,49,37,24.09874353,80.57226761,6.187746776,176.8604109,jute
71,57,41,23.18866654,86.20899734,6.491506245,176.103677,jute
69,60,43,26.24347471,78.51063754,6.855362875,183.4065252,jute
75,40,43,23.75091572,71.14782585,7.124571593,160.0889553,jute
65,42,36,26.13871511,79.1188943,6.067302109,171.4892533,jute
79,60,37,26.14576648,71.23690851,6.432051512,193.1007598,jute
62,59,39,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
99,44,41,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
82,50,44,23.81579631,80.94023552,7.161865733,190.312216,jute
71,55,43,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
95,41,43,26.63952463,70.95705996,7.311077075,199.3355744,jute
68,57,40,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
77,35,35,26.47549543,73.96164569,6.732826127,180.2513601,jute
93,52,40,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
71,43,39,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
75,45,44,23.24925555,73.65346838,6.434610995,184.7674863,jute
78,46,39,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
75,41,42,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
77,47,41,23.87484465,86.79261344,6.718725189,177.5147313,jute
98,56,38,23.92887902,88.07112278,6.880204617,154.6608736,jute
98,42,41,24.81441246,81.68688879,6.86106911,190.7886386,jute
68,53,43,24.44743944,82.286484,6.7693455,190.9684885,jute
65,45,39,26.57421679,73.81994896,7.26158085,159.3223075,jute
88,30,34,26.33377983,57.36469955,7.261313694,191.6549412,coffee
88,19,33,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee
92,33,31,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee
109,29,35,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
87,27,32,23.44372334,60.39523266,6.42321105,122.2103248,coffee
107,37,30,23.4123707,52.26994674,6.869720196,139.3670753,coffee
97,38,32,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee
82,38,33,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee
108,25,35,27.6496114,51.11044023,6.351823783,122.8392822,coffee
104,15,35,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
93,37,28,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
83,15,35,26.20811417,52.50987966,6.910823945,189.0944824,coffee
95,34,28,27.0424167,57.27927475,6.501157208,165.6872119,coffee
82,23,25,24.65090184,51.93952357,7.0275855589999985,135.1386537,coffee
102,32,35,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee
98,28,25,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
111,16,29,23.11438731,68.00096043,6.703270635,161.8944624,coffee
107,30,27,27.22783677,52.95261751,7.493191968,175.7260273,coffee
92,23,30,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
94,26,30,25.234661,57.53161469,6.043485685,124.2261737,coffee
119,19,25,25.59535262,57.72920846,7.101661011,195.7733251,coffee
85,30,25,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
115,31,34,25.67324193,51.29043632,6.877799264,196.2736367,coffee
98,40,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee
102,36,29,23.69287069,66.76090123,7.393825704,144.6576424,coffee
107,27,35,24.53460016,66.99765375,7.482414225,180.5059257,coffee
88,35,32,27.13140403,52.89368299,6.081172981,192.4280381,coffee
118,32,35,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
82,27,25,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee
120,38,29,23.17714381,52.13864034,6.959404135,117.3113562,coffee
120,18,32,24.71384065,51.29142534,7.238109556,197.6439711,coffee
99,27,31,24.38534644,64.72543073,7.234258375,119.6324109,coffee
97,29,30,27.15998538,51.59100753,6.691541233,126.1752206,coffee
106,25,25,26.53543168,67.09608099,6.809593554,120.6494434,coffee
111,23,27,27.01207284,60.76645256,6.485761419,191.4508931,coffee
101,17,32,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84,17,33,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee
103,31,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
85,25,35,23.42611644,64.10651528,6.779984384,122.6847408,coffee
112,28,32,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
95,23,28,24.83846178,56.7685316,7.21270048,124.4135035,coffee
93,37,32,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee
92,21,35,24.43011925,66.02411187,7.231166546,181.6368274,coffee
108,36,29,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee
117,27,32,26.22367404,62.26594559,6.979590627,193.7461968,coffee
90,27,33,27.09617155,63.55324262,6.779230041,190.2440566,coffee
97,25,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
98,37,28,27.74576987,54.36976075,7.205078785,139.8619431,coffee
93,22,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee
86,18,33,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
95,26,28,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee
88,39,29,27.62975458,61.26002598,6.777417989,196.6492664,coffee
95,23,29,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
94,21,35,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee
100,36,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
109,19,34,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
120,33,29,23.98143338,61.10935084,6.971963169,161.5279095,coffee
80,32,35,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee
84,27,33,25.60153969,68.66257977,6.536676653,168.8383605,coffee
84,40,26,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
93,15,32,26.36629861,52.25738495,7.456460375,177.31761609999995,coffee
86,15,32,26.5602777,57.1621814,6.759211911,152.0616227,coffee
83,21,25,26.35034208,58.50650238,7.460174812000001,121.5586297,coffee
91,20,27,25.20406808,57.88370456,6.652642579,156.1457255,coffee
105,25,27,23.35723208,55.18792166,6.026287448,171.6976946,coffee
81,27,25,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee
94,17,34,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
101,18,25,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee
88,19,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
117,27,25,27.77363343,64.47858698,6.937352845,192.7121236,coffee
115,15,30,25.55656667,62.67087838,7.27905689,193.5866233,coffee
81,35,34,27.92374437,67.96910852,7.079850922,115.2325531,coffee
92,32,34,26.05968403,52.31098539,6.136286518,161.3432535,coffee
117,23,34,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
104,30,31,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
115,24,27,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
90,16,27,26.1387869,52.26311691,7.432322234,136.3027766,coffee
84,17,34,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
90,15,28,23.52648086,68.44030686,6.743417121,171.8839938,coffee
88,40,33,25.11711046,68.48030408,7.00733163,194.8773479,coffee
97,20,33,24.02952505,58.84880599,7.303033217,134.6803969,coffee
97,20,27,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
94,24,25,26.71717393,50.50148528,7.131435858,126.8073984,coffee
89,24,30,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
98,28,32,27.51006055,50.66687215,6.983732393,143.9955548,coffee
103,32,26,27.57847581,58.52534263,6.172090205,156.6810374,coffee
112,19,28,26.65069302,57.56695719,6.35118177,145.105065,coffee
93,16,31,26.97251562,62.0183627,6.9086713789999985,142.8610793,coffee
80,19,35,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
107,32,28,23.52652084,65.44340921,6.392791654,186.1728203,coffee
115,40,28,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
113,31,27,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
83,38,31,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
118,34,25,23.29250318,50.04557009,6.020947179,183.468585,coffee
115,23,29,24.91461008,53.74144743,6.334610249,166.2549307,coffee
116,39,30,26.77463708,66.4132686,6.78006386,177.7745075,coffee
107,15,28,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
105,18,27,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
113,33,26,26.2724184,52.12739421,6.758792552,127.1752928,coffee
119,23,32,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
